orientation,radius,std_dev,avg_intensity,center_edge_diff,edge_strength,hue_weighted,sat_weighted,val_weighted,label
-0.18878016150824342,368.5546592924204,35.991592585529865,122.56451315214623,114,671925,2.51548925,5.02449625,13.70025325,quarter
-0.33886563772601,368.57646633419824,35.884367572035494,122.57654397420772,107,655605,2.5153035,5.021222,13.701975749999999,quarter
-0.5577652808869018,368.4831836054241,35.867867956193635,122.55097819227264,105,650250,2.514314,5.0206725,13.6924785,quarter
-0.6958668829426891,368.4952771431431,35.879521662386615,122.55984565910387,103,659685,2.51486025,5.0211325,13.69541525,quarter
-0.8759316051331134,368.40413392199747,35.8491320006417,122.52162465509984,109,647445,2.5129027500000003,5.02031925,13.684326500000001,quarter
-1.0877859928658906,368.4877187285807,35.86482106769515,122.55246914301607,106,646170,2.5141305000000003,5.0211,13.69377925,quarter
-1.244376206144706,368.56934140305583,35.88121158280823,122.57966877004773,107,649995,2.51540825,5.02156825,13.702122249999999,quarter
-1.3898458589807652,368.44063711295416,35.85435428872242,122.53199821381395,103,649740,2.51390425,5.0204275,13.687315000000002,quarter
1.5069838641031184,368.37713219326,35.83480581117067,122.50613351295347,104,645915,2.5125984999999997,5.019501999999999,13.6798285,quarter
1.3551656416431215,368.45359595583415,35.97616149252463,122.53017754245708,113,672690,2.5139635,5.02378275,13.68909,quarter
1.196409410780327,368.5043470359769,35.86805588697412,122.55559632427178,104,654840,2.51404075,5.02072775,13.694935000000001,quarter
1.0211485268329095,368.4762728342352,35.865352189309085,122.54759823286038,105,648210,2.513856,5.020564500000001,13.69158525,quarter
0.837862510583203,368.69756909759917,35.90672433929869,122.62362666865886,102,645405,2.5167585,5.02271775,13.71631975,quarter
0.6705004236864579,368.64835566085736,35.90103722118801,122.60690424982894,100,655350,2.5163855,5.02265975,13.711311,quarter
0.46028741504121484,368.3831807525109,35.84680841838019,122.51670817693899,105,649485,2.51293275,5.02013525,13.68194325,quarter
