orientation,radius,std_dev,avg_intensity,center_edge_diff,edge_strength,hue_weighted,sat_weighted,val_weighted,label
0.00942575212808882,256.7040905451209,38.98788164362318,152.29501401691647,60,469965,1.3046215,1.532735,8.1120605,dime
-0.2530438168054402,255.21582119848432,37.09096487132014,127.12900652329365,86,477360,1.2297532500000001,1.8356184999999998,6.74665025,dime
1.4353616116650951,257.1890875279889,38.09479998345514,152.10800141804557,21,475575,1.35925475,1.7887175,8.13538975,dime
-1.1152572521614057,256.5778907871043,38.89271488731199,152.28233787738756,60,470220,1.3027385,1.5313615,8.10301525,dime
0.711020500235174,257.2200268987404,38.09757739321145,152.12905697605922,54,483990,1.359794,1.7889027499999999,8.13928325,dime
1.5134803537629897,255.07141480645214,37.06075628872023,127.07280456568529,89,490110,1.22860025,1.83489625,6.7366845,dime
0.9526274103846015,256.6306107639633,38.89242612374571,152.2979536257825,64,473025,1.30335775,1.5317775,8.1070545,dime
0.6716525598290697,256.4174934266005,38.89894976875039,152.23848541518055,64,462825,1.30100425,1.53055675,8.09048775,dime
0.3627937437264381,256.6250291614386,38.88489237920684,152.29087794597405,67,476085,1.30348525,1.531603,8.106607,dime
-0.7994234088735727,257.75067657540205,38.12849866903899,152.20805535553342,21,500820,1.36607025,1.7935177500000001,8.1777415,dime
-0.32149159941104555,256.6972705227884,38.88303589197368,152.3089231094781,66,469965,1.304389,1.5319712500000002,8.11151525,dime
-0.6773216783163488,256.6458045113856,38.88047573247833,152.28228235452613,66,465885,1.3036032499999999,1.5317992500000002,8.106655,dime
-1.0817894985786896,256.6389829401378,38.88488233408661,152.28932224756295,64,465375,1.30338225,1.5317512500000001,8.106779750000001,dime
-1.4393555289113098,256.55679976299393,38.88900250882026,152.27628323014858,57,464355,1.3027582500000001,1.53139425,8.10153225,dime
1.515299525254024,255.11072140189395,37.06376621793545,127.07792606153262,72,464610,1.2288925,1.834971,6.737968499999999,dime
0.9837135923134624,256.660067210851,38.885152864663795,152.29894993049243,54,475065,1.3037809999999999,1.5317020000000001,8.10948775,dime
0.6613350560378901,256.67401908474824,38.88787013325748,152.3062607624893,54,469455,1.303873,1.5317789999999998,8.11011575,dime
-1.3908363626484028,253.678986121561,44.71449968831483,140.09764780611266,59,468435,1.1451075,1.73941675,7.356666,dime
