orientation,radius,std_dev,avg_intensity,center_edge_diff,edge_strength,hue_weighted,sat_weighted,val_weighted,label
-1.2978259004382517,263.7844248811716,35.28939277884256,140.7613538500795,29,469710,1.0577425,2.00646075,8.08043675,dime
-1.503742151128763,263.945169295743,35.20204262995504,140.7958434985253,30,446250,1.0587499999999999,2.0068375,8.09103675,dime
1.3584738143324104,263.9261745889249,35.200192612970724,140.78880760423732,39,448290,1.0582135,2.00658675,8.089367750000001,dime
1.1211703631332304,263.8845623582345,35.215872481237156,140.79900190784952,31,468690,1.057679,2.0061185000000004,8.08817275,dime
0.9217817743532245,263.7814081023519,35.22293797096017,140.78692117710318,30,456705,1.057705,2.0052684999999997,8.081424499999999,dime
0.454684794727807,263.87340434023014,35.2088164686971,140.79243470183235,40,455175,1.05833675,2.005977,8.08729725,dime
0.2752137331013485,263.9912936080497,35.27456852391804,140.7963730499229,42,460020,1.0590882499999998,2.00789825,8.094512250000001,dime
0.06978110435496536,263.93642587033867,35.1984921176595,140.79306703564797,40,445995,1.0585395,2.0068865,8.09100625,dime
-0.24925140908095178,263.8890857446426,35.209371810970175,140.79372176890573,31,453900,1.058351,2.00627175,8.087709,dime
-0.3958153246318567,263.79166500957655,35.2218609881821,140.78884899625476,31,478635,1.057477,2.00533375,8.082540999999999,dime
-0.7279641296008631,263.93793337814145,35.208712285491714,140.80584861863366,30,457215,1.0585737499999999,2.006361,8.091860500000001,dime
-0.8343045094088366,263.7518418438752,35.21512440103087,140.7630957590344,28,451860,1.0568165,2.0053229999999997,8.077533,dime
-1.2936129254984479,263.9011477293477,35.27976021200731,140.77522866860014,26,459255,1.05855275,2.007364,8.0877305,dime
-1.5645699204296846,263.9282851794125,35.199104085020814,140.78857858199612,23,443190,1.0581885,2.0067735,8.0896165,dime
1.1902583696783382,263.8275610446198,35.22068443944188,140.79676703818248,26,466395,1.0576927500000002,2.0058945,8.08573,dime
1.3758366660519696,263.74309200941525,35.22954706118394,140.78641396254108,38,473025,1.05700325,2.00484975,8.0788555,dime
1.0380586481397287,263.8061446702731,35.22587846766405,140.79387215818488,36,463080,1.057934,2.0053305,8.08313875,dime
0.6415853009422898,263.8136858454663,35.210531529531394,140.77671574880637,37,451095,1.05703375,2.00588675,8.0825785,dime
0.18174479107354993,264.028368094892,35.270641062147206,140.7962091128669,44,449565,1.058864,2.00813525,8.09634325,dime
0.05924315795360849,263.93823487866877,35.20172575187879,140.79440494505994,44,447780,1.058401,2.00685525,8.0906045,dime
-0.12868571802857542,263.8257512774181,35.2162502002824,140.78924065048056,43,456450,1.05768075,2.00583125,8.084361,dime
-0.40619148322856385,263.88094359328005,35.21246673521921,140.79368425845817,37,463335,1.05771525,2.00591425,8.0876655,dime
-0.6914338721675273,263.8697854222523,35.22177302952338,140.8084667504508,7,465630,1.0583135000000001,2.00587925,8.08831725,dime
-1.08045752856215,263.9590375833733,35.2050742562641,140.80668693285762,39,450330,1.05827875,2.00657675,8.09314275,dime
0.8806592358975766,244.26379355320998,35.53661600482904,145.1943403636518,19,510000,0.94592325,1.71003975,7.163888249999999,dime
-0.7620734616730152,244.86380409539225,35.57160784543264,145.04642745808744,15,467160,0.94976225,1.7150227500000002,7.187982750000001,dime
0.9255701908654257,245.5151859393876,35.54923024842716,144.92035835585324,7,440895,0.9544237499999999,1.720964,7.21692225,dime
0.7441086596364993,245.2057762597415,35.54294900531462,145.03692169880915,19,460785,0.9523287500000001,1.717895,7.20678125,dime
-0.9920925720856784,244.59294038968315,35.5701071864471,145.07072674911063,9,486540,0.94757775,1.7136705,7.1757905,dime
-1.5175213107697412,317.4948997644769,35.41112088327723,128.23596782214054,8,549525,1.6090799999999998,3.1514120000000005,10.68595325,nickel
1.3338676317283966,317.7203972445551,35.37492491970856,128.31687170364037,7,542640,1.6112437499999999,3.1510355000000003,10.7060595,nickel
1.0830563673295177,317.49314526750584,35.341475321561475,128.23959736613494,1,541365,1.608948,3.1502247500000005,10.685421999999999,nickel
0.5573896190949952,317.62019590700015,35.36095957628798,128.28565543094717,0,542385,1.6099495000000001,3.1508275,10.69759575,nickel
0.0484154967965363,317.58411568621614,35.42242129397457,128.26452509924567,8,550290,1.6099257500000002,3.1518175,10.6935555,nickel
-0.21950064555681859,317.60115407902117,35.353873939389494,128.27598766985406,10,547740,1.6098155,3.15046575,10.6950975,nickel
-0.4936384741645227,317.5487831644454,35.34163858241688,128.25671432347056,8,545955,1.6093264999999999,3.15053975,10.69061475,nickel
-1.284553591062876,317.62570780204356,35.35795516485574,128.2837887136136,33,546720,1.61036375,3.1506169999999996,10.697687250000001,nickel
1.350696446050092,317.6244551070237,35.36656498762468,128.2895138235877,35,550290,1.6102307500000002,3.1506687499999995,10.697846499999999,nickel
0.5333028604506425,317.5563010515028,35.34799759968442,128.26256457692284,16,546210,1.6091597499999999,3.1503727500000003,10.6912585,nickel
-0.4837678710316725,317.50091510905827,35.34889612431586,128.2502502218949,5,542640,1.6092300000000002,3.15034625,10.686412,nickel
1.4764440113747044,308.71276532216456,37.28844771515872,139.78992063809105,34,527850,1.68063025,2.64888575,10.904904,nickel
1.2229116820727923,308.7107031401942,37.20458196644157,139.79991277685858,17,521985,1.6801995,2.647526,10.9049085,nickel
0.9689100215715281,308.65166733932455,37.197911183566944,139.7824843140128,14,524535,1.6801585,2.64765325,10.8997545,nickel
0.705459828401858,308.6810577519417,37.20468761216157,139.79499055984923,9,529380,1.679847,2.6475445,10.902079749999999,nickel
0.4433424568994983,308.6490890994402,37.196987691142176,139.78112604286358,13,515865,1.67970375,2.647409,10.899063,nickel
0.18877322221428147,308.7107031401942,37.20202829087883,139.80131433955103,17,518415,1.68063725,2.6476212500000003,10.904862,nickel
-0.09633443785098464,308.59236237216555,37.28413114525244,139.75339750189073,14,524280,1.679031,2.64823625,10.89335375,nickel
-0.3620645680464914,308.68440911247484,37.203722434830084,139.79231637515107,14,521475,1.67996,2.64740275,10.902531999999999,nickel
-0.5999839928314336,308.66584727373896,37.19911270550617,139.7872805922137,15,520965,1.680653,2.6477524999999997,10.90099025,nickel
-0.848211661234179,308.70271205494333,37.203331222686714,139.79982221511972,19,530400,1.6800415,2.64773975,10.90421925,nickel
-1.1150135612322005,308.68131555019755,37.20328629111533,139.7915609453979,32,520200,1.6801457499999999,2.64758775,10.90223275,nickel
-1.4058629001563767,308.66816756462424,37.19995890735474,139.7858317903907,48,515865,1.6802117500000002,2.647355,10.900704,nickel
1.4845824116776138,308.65192516212846,37.28577401882262,139.77352232006075,35,525810,1.6796592500000003,2.64854925,10.899042999999999,nickel
1.223661643751388,308.68621367615265,37.202866927399974,139.79553907058977,39,521220,1.68013375,2.647454,10.903197500000001,nickel
0.9726085676564882,308.64264340550363,37.19362211149752,139.77790470734777,32,520710,1.68006725,2.6476465,10.89890375,nickel
0.7158893311469839,308.67126125867316,37.198511558589665,139.788766349663,26,543660,1.6797347500000002,2.64763525,10.90175575,nickel
0.45513125565803275,308.6954941227207,37.19685263796516,139.78980295796126,23,521475,1.68030375,2.6476794999999997,10.902904,nickel
0.18311209439245474,308.6957519089205,37.19948360324184,139.7958808605845,19,518670,1.68048675,2.64760725,10.90365675,nickel
-0.08347214734818094,308.7052898469804,37.290846941458554,139.789435135648,21,519435,1.6806260000000002,2.6487654999999997,10.904,nickel
-0.3495625975286883,308.77204716387297,37.206346384859295,139.81604448556084,19,521730,1.68091825,2.6478565,10.91047975,nickel
-0.5995806706679923,308.5884942610265,37.19623680534187,139.76367264937048,15,517140,1.67951125,2.6473505,10.893919499999999,nickel
-0.8738859688361377,308.65914411320256,37.20211783835469,139.78804651906322,19,529380,1.6794395,2.6474372500000003,10.899795000000001,nickel
-1.1516601429064155,308.69936089311403,37.19852106267395,139.7959792503213,16,519180,1.6802895,2.64745075,10.90310875,nickel
-1.3790484404537624,308.73441740123104,37.20338756077025,139.80580779165447,27,518670,1.68080075,2.64777225,10.906933500000001,nickel
1.4746544076359835,294.9807925137335,41.38247530298764,135.40298268062134,12,504645,1.0343660000000001,7.8519225,11.549104,penny
1.2092695858982807,295.0201765536074,41.309301627829626,135.41925726156202,29,500565,1.035508,7.8496422500000005,11.55290075,penny
0.9510581232584394,295.1391060222709,41.31251647351394,135.45500761101522,32,501840,1.036667,7.850543500000001,11.56260525,penny
0.6881436094936473,295.0892208115255,41.3100647631071,135.4371705337399,30,511020,1.0356364999999998,7.850280000000001,11.557888250000001,penny
0.4222212947066217,295.0932658725028,41.31401767266441,135.44074082169425,37,494190,1.03462175,7.850437750000001,11.558445,penny
0.16483967278024791,295.1132206951908,41.31358767798323,135.4524988891398,35,502350,1.0362335,7.85059525,11.56118,penny
-0.09508847702015207,295.0236830967675,41.382848130705064,135.41473752496464,41,501075,1.0349065,7.85220325,11.55241675,penny
-0.3500999251090542,294.9942807906365,41.307047108124934,135.41126789313873,43,495720,1.0359805,7.849355000000001,11.55034725,penny
-0.6088056456400545,295.04202433570737,41.30822213123376,135.4232296950615,45,494445,1.0349392499999999,7.8500195,11.554122750000001,penny
-0.880822349824185,295.0342024761917,41.30650892151687,135.41734452899502,43,507705,1.03513875,7.849617,11.55280875,penny
-1.1394845241091913,295.06953405647886,41.31131768043957,135.43376022443664,44,499035,1.03387675,7.850351750000001,11.55664675,penny
-1.4060538607960267,295.1296689264179,41.310196143506765,135.45634978440742,21,501840,1.03653,7.8506005000000005,11.5623245,penny
1.4749750885789537,294.99185294630945,41.38236970600088,135.40418621436305,34,501585,1.03428425,7.8519345000000005,11.549599,penny
1.2310710273527194,294.9600193609504,41.30545947988468,135.39725662781075,40,499545,1.03515425,7.8493545000000005,11.546989,penny
0.967716609786684,295.0174791843541,41.306441772096726,135.41466294899132,46,496740,1.035123,7.849661000000001,11.551782,penny
0.6852679949827307,295.1558224228296,41.31222330898854,135.45787269681742,53,509235,1.03618125,7.8509805,11.563595,penny
0.43175114806779274,295.08140020306865,41.30975653738014,135.43763707238878,43,499035,1.034221,7.850306249999999,11.5576565,penny
