orientation,radius,std_dev,avg_intensity,center_edge_diff,edge_strength,hue_weighted,sat_weighted,val_weighted,label
-0.2663751118129075,361.5174354968272,42.55479677937128,146.89050665954372,5,627045,2.3008855,2.55548575,15.516634,quarter
-0.056063841463747856,360.991404557088,35.60832899211987,120.21163114073431,28,635205,2.051786,5.553707,13.172187749999999,quarter
-0.14675426860579677,359.07376105451357,36.77143284034737,133.9131898639469,84,644640,2.17329575,4.10707775,14.221508749999998,quarter
-0.27007078797214806,361.6699469734323,38.17248773182483,113.37145324690448,122,654330,2.381693,5.297219,12.27182475,quarter
-0.23029350649968502,359.53996583556926,36.4839469805793,139.60109441206652,39,640305,2.19697475,3.2762835,14.74484125,quarter
-0.20887105541845435,363.28158084467054,33.11952872599477,125.54103256491703,98,647445,2.37424625,4.437324,13.628155750000001,quarter
-0.31609852596337146,361.4144043267169,44.03672287292301,154.6987545495629,41,626790,2.32574725,3.551449,16.47749225,quarter
-0.3020083522250812,362.41880667934356,36.91734328465014,142.47777874433956,29,623985,2.3923882499999998,2.8500162500000004,15.155462499999999,quarter
-0.20176298126355433,361.1954756657429,44.328281907063904,140.37217980184724,7,639030,2.1926200000000002,2.8351905,14.883892499999998,quarter
-0.3045088386768454,269.6758340510438,38.029087327056935,125.45949880782693,40,480165,1.3353005,2.69690025,7.520205750000001,dime
-0.24397119028051595,271.46226735122195,44.16537660454096,150.2227241633001,42,475575,1.47194175,2.25343525,8.99923425,dime
-0.06159209130995612,270.11751067984795,44.714262239437424,151.91439186546734,53,467925,1.4121825000000001,1.8772647500000001,8.98595925,dime
-0.12061444059403131,269.63097730004273,34.07742278698197,131.53264442991062,51,489345,1.31456475,2.4592442500000002,7.8697722500000005,dime
-0.8580852374756277,267.32377717432627,51.03845592170995,137.64211315464942,55,477870,1.1912877499999999,2.33923775,8.1101265,dime
-0.09961594326564768,267.73158810593833,43.34125463592698,123.46575293997975,95,474810,1.2455345,2.60518275,7.313701,dime
-0.04007410624123452,268.7121328794934,40.87577553632069,132.8989919390246,65,478890,1.23540725,2.3903455,7.912059,dime
-0.3168769305141712,267.3404468455194,35.87853159154019,147.45837158862588,53,470220,1.3412579999999998,2.142038,8.6132995,dime
-0.0585677192237472,267.73693816637154,41.092393465297775,120.0136156400766,93,485520,1.1720172500000001,2.9623105,7.20184175,dime
-0.4149386841025519,266.16596609748814,39.589762088578155,157.2249562598723,25,462570,1.39324975,1.81779375,9.028329,dime
-0.26015298172918266,267.43389682628646,42.783691280323495,131.21807240127802,76,493680,1.23263475,2.3881855,7.73603075,dime
0.02911938921074668,268.5580938758666,41.02823052720705,141.492762030323,60,485265,1.33613925,1.9441505000000001,8.30917825,dime
-0.6382215886273981,266.6122633968447,57.12527598602343,146.73817880189264,53,474045,1.26506425,1.9802817499999998,8.505277,dime
-0.24883487274176347,265.42736532618767,42.83470940871245,120.85364130850456,101,484500,1.2383587500000002,2.55276075,7.032769,dime
-0.372255408062209,267.31693040108354,35.289539504805475,134.1815778735785,63,492660,1.38845675,2.1221604999999997,7.81432625,dime
-0.09841517916462873,267.20289095714054,47.171051482877154,157.53654898060665,45,473280,1.42823375,1.50957375,9.05978625,dime
-0.29738907067733794,265.41837090847486,38.52331619297493,127.45246901914199,46,469710,1.30289025,2.34134375,7.36109425,dime
-0.14015743829155394,267.3880687511256,40.201397186867666,133.66639175623425,21,467925,1.39426,2.40083175,7.80709375,dime
-0.3055903362423298,310.3688895753823,36.36366648645677,130.25575736422368,15,542130,1.639296,3.1898142499999995,10.352641499999999,nickel
