orientation,radius,std_dev,avg_intensity,center_edge_diff,edge_strength,hue_weighted,sat_weighted,val_weighted,label
0.0005561880961635178,981.8801898482444,18.460384526590307,169.48801809594823,92,1792140,25.080082750000003,2.98094,129.0829435,nickel
-0.3490591146356223,981.9316527158536,18.127124314582147,169.49171247761666,104,1684275,23.891326499999998,2.9734302500000003,129.09026525,nickel
-0.6981186454866456,982.0570973508587,18.1661647872135,169.4818411326638,109,2289135,23.8807275,2.9732255,129.0903655,nickel
-1.0471812991012022,981.9946201461952,18.155347073965544,169.4846942577828,72,1793415,23.8847935,2.9733549999999997,129.090057,nickel
-1.3962617285866317,981.8916983141997,18.11917158884021,169.49380684833068,67,1763580,23.88826375,2.9731587499999996,129.089988,nickel
1.3962881641891884,981.8896721856107,18.115040551088327,169.49530882290864,69,1764090,23.88588575,2.97324975,129.09015425,nickel
1.047205747686873,981.9945391096262,18.154711779019745,169.48422385203597,63,1793925,23.89021825,2.97347375,129.09023925,nickel
0.6981374805475169,982.0607437575504,18.17167263344054,169.4815439998338,99,2288880,23.8859205,2.9733535,129.09026075,nickel
0.34909129775482295,981.9317337576126,18.126920268538463,169.49147537091204,100,1685550,23.89248225,2.97344275,129.09038900000002,nickel
0.0005907327787676989,981.8886185970922,18.472256154617554,169.48514295758415,97,1792140,25.080082750000003,2.98094,129.0829435,nickel
-0.34905963237407944,981.930680214225,18.125639874262795,169.49163331556954,101,1684530,23.89082475,2.97343375,129.09026624999998,nickel
-0.6981166518941986,982.0595282901576,18.168761560652875,169.48142703572535,101,2292450,23.880644,2.9732267500000003,129.09036025,nickel
-1.0471928727190136,981.9926752666927,18.152556640170342,169.4852142284774,68,1794435,23.8848385,2.973354,129.09005925,nickel
-1.3962542556262176,981.8907257729988,18.11746806756108,169.49533966846894,74,1763580,23.88848825,2.97314225,129.08999325,nickel
1.3962769155684844,981.8893480046486,18.115558861031115,169.49525704369574,73,1763835,23.8858045,2.9732304999999997,129.0901335,nickel
1.0471964551135085,981.9950253289401,18.155326018235332,169.484675141895,71,1794690,23.8901915,2.97347625,129.09024225000002,nickel
0.6981461359681587,982.0624454093731,18.173474684220597,169.47990269722706,97,2294490,23.88581925,2.97335475,129.09026475,nickel
0.34908296747177436,981.9309233397225,18.126022030448134,169.49212748381225,96,1686060,23.8919535,2.97343125,129.09038075,nickel
-1.4242688636291925,175.17337025898027,35.933835063968154,128.42262511453603,9,375360,0.49490674999999995,0.9675097500000001,3.2717255000000005,nickel
1.2989443118679664,175.0815819821869,35.70683990003621,128.36842050996526,2,352155,0.49420125000000004,0.96587225,3.2654905000000003,nickel
1.1597513768756351,175.175187363,35.724291397535644,128.43927379824524,9,369750,0.49495275,0.96647025,3.2712209999999997,nickel
0.7463673472532849,174.94471901579243,35.69098806981351,128.31468098286186,9,359805,0.4930445,0.9656334999999999,3.2600640000000003,nickel
0.2938569654441832,175.2092545740494,35.728716696889514,128.4410765397525,15,349605,0.49469025,0.9665189999999999,3.27191375,nickel
-0.1817587795867946,174.92697810439068,35.680374592596635,128.30513392396176,20,372555,0.49271175,0.9658324999999999,3.25942875,nickel
-0.2643688478202441,175.11066862342543,35.70894377892756,128.39927653478713,23,362865,0.4939745,0.966137,3.267721,nickel
-0.649314527703376,175.00475183263652,35.68117133160268,128.3268559988442,53,355470,0.4935625,0.9657359999999999,3.2617065,nickel
-1.10196187719956,174.63194228322158,35.61444719190324,128.1365802614948,121,361845,0.491576,0.96517625,3.24484525,nickel
-1.48363949018662,175.13520671946594,35.901343978211024,128.38009539212757,117,366435,0.494479,0.9675052499999999,3.2687515000000005,nickel
1.3358244431475064,175.1992622120482,35.69964052868679,128.4406593067402,117,397035,0.49506725,0.96659225,3.27404925,nickel
1.0490899047656825,175.05885468102045,35.69925534872801,128.3747744403543,107,371280,0.49371675000000004,0.96597975,3.2654502499999998,nickel
0.8004459777281574,174.6023201286554,35.639082052700026,128.14483501906815,59,359295,0.49119925,0.9646267499999999,3.2441707500000003,nickel
0.2538484088236199,175.18608959131535,35.716648121604784,128.43996870528406,25,367200,0.494829,0.96636875,3.272201,nickel
-0.08155878695324473,174.5603847943313,35.639963587895,128.1311019866451,15,373575,0.49031725000000004,0.964714,3.242229,nickel
-0.3141688693889753,175.10430633351032,35.710239556111894,128.3967926784021,14,362610,0.4937865,0.9660767499999999,3.2674464999999997,nickel
-0.7779801690417811,175.0584001049008,35.69739970668815,128.3662050261413,12,362610,0.49399625,0.9658865,3.26498825,nickel
-1.0855445387657703,174.91742456064534,35.66775299209042,128.29943409475814,31,357765,0.49368775000000004,0.9658264999999999,3.2589604999999997,nickel
-1.4090934332421723,217.76000440740893,35.53616572341785,127.77259593890338,25,457215,0.76224475,1.5065039999999998,5.0251202500000005,nickel
